ID,author,title,issued,containerTitle,volume,issue,page,link,citation
2151,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 109, 113 [key], 159, pl. L, figs 9, 10, pl. U, figs 15, 17, pl. LL, fig. 5, pl. VV, fig. 4, pl. 2, fig. 74."
2152,,,,,,,,,Proc. ent. Soc. Philad. 2: 12; 121 [key].
2153,,,,,,,,,"J. Wash. Acad. Sci. 37: 253, figs 4-4c."
2154,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 183 [key], 203, pl. OO, fig. 7, pl. 3, fig. 28."
2155,,,,,,,,,Exot. Microlepid. 3: 350.
2156,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 38, 49 [key], 55, pl. A, figs 12, 13, pl. Q, fig. 16, pl. AA, fig. 16, pl. RR, fig. 16, pl. 1, fig. 12."
2157,,,,,,,,,Priamus 4: 57.
2158,,,,,,,,,Lepid. Schweiz: 358.
2159,,,,,,,,,Exot. Microlepid. 3: 490.
2160,,,,,,,,,"(May 9), Proc. U.S. natn. Mus. 25: 854 [key], 869."
2161,,,,,,,,,"(January 13)], in Dyar, Bull. U.S. natn. Mus. 52: 513."
2162,,,,,,,,,Z. öst. EntVer. 20: 12.
2163,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 176, 182 [key], 221, pl. PP, fig. 7, pl. 3, fig. 61."
2164,,,,,,,,,"J. Lepid. Soc. 68: 81, figs 12-10."
2165,,,,,,,,,Syst. Bearb. Schmett. Eur. 5: 176.
2166,,,,,,,,,Schmett. Dtl. Schweiz (2)2(1): 218.
2167,,,,,,,,,Lepid. Schweiz: 364.
2168,,,,,,,,,Berl. ent. Z. 47: 155.
2169,,,,,,,,,Norsk ent. Tidsskr. 2: 52.
2170,,,,,,,,,"In Romaniszyn & Schille, Pr. monogr. Kom. Fisjogr. 7: 174."
2171,,,,,,,,,Ent. Tidskr. 53: 32.
2172,,,,,,,,,"Mitt. münch. ent. Ges. 41 (Beilage: Schmett. Südbayerns) : 137, fig. 1."
2173,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 178, 183 [key], 196, pl. N, figs 18 [recte 19], 19 [recte 20], pl. X, fig. 23, pl. PP, fig. 9, pl. 4, figs 61, 62."
2174,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 110, 116 [key], 122, pl. H, figs 9, 10, pl. T, figs 16, 17, pl. HH, fig. 11, pl. II, fig. 1, pl. TT, fig. 18, pl. 2, figs 23, 24."
2175,,,,,,,,,An. Mus. nac. Hist. nat. B. Aires 36: 384.
2176,,,,,,,,,"Syst. Bearb. Schmett. Eur. 5: 162 [key], 180; 1853, pl. 68, fig. 510 [legend non-binominal]."
2177,,,,,,,,,Lepid. eur. Cat. meth. (Edn 3): 86.
2178,,,,,,,,,Arb. NatForschVer. Riga 4: 548.
2179,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 40, 45 [key], 71, pl. B, fig. 22, pl. C, fig. 2, pl. R, fig. 19, pl. CC, figs 7, 8, pl. RR, fig. 24, pl. 1, figs 33, 34."
2180,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 175, 182 [key], 227, pl. Q, figs 7, 8, pl. Z, figs 22, 23, pl. QQ, fig. 5, pl. 3, fig. 70, pl. 5, fig. 4."
2181,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 109, 113 [key], 158, pl. L, figs 7, 8, pl. U, figs 13, 14, pl. LL, fig. 4, pl. MM, fig. 1, pl. VV, fig. 3, pl. 2, figs 69-73."
2182,,,,,,,,,"J. Wash. Acad. Sci. 37: 244, figs 1, 1a, 12."
2183,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 107 [key], 143, pl. J, figs 14, 15, pl. U, fig. 24, pl. KK, fig. 3, pl. UU, fig. 12, pl. 2, fig. 53."
2184,,,,,,,,,"J. Wash. Acad. Sci. 37: 246, figs 3-3b, 11."
2185,,,,,,,,,Proc. ent. Soc. Wash. 8: 91.
2186,,,,,,,,,First Ann. Rep. Laguna Marine Lab. 1: 167.
2187,,,,,,,,,J. Ent. Zool. 5: 97.
2188,,,,,,,,,Exot. Microlepid. 3: 21.
2189,,,,,,,,,Exot. Microlepid. 3: 489.
2190,,,,,,,,,"J. Wash. Acad. Sci. 37: 248, figs 7, 7a."
2191,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 173, 185 [key], 188, pl. M, figs 17, 19, pl. W, fig. 24, pl. MM, fig. 8, pl. 4, fig. 43."
2192,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 40, 44 [key], 74, pl. C, figs 5, 6, pl. R, fig. 21, pl. DD, fig. 6, pl. RR, fig. 27, pl. 1, figs 36, 37."
2193,,,,,,,,,Trans. ent. Soc. Lond. 1917: 48.
2194,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 33 [key], 95, pl. F, figs 13, 17, pl. Q, fig. 21, pl. GG, fig. 7, pl. TT, fig. 1, pl. 1, fig. 76."
2195,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 175, 182 [key], 224, pl. Q, figs 3, 4, pl. Z, fig. 21, pl. QQ, fig. 6, pl. 3, figs 68, 69."
2196,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 110, 116 [key], 121, pl. H, figs 11, 12, pl. V, figs 1, 2, pl. II, figs 3, 4, pl. TT, fig. 19, pl. 2, figs 25, 26."
2197,,,,,,,,,Comb. nov.
2198,,,,,,,,,Exot. Microlepid. 4: 350.
2199,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 175, 181 [key], 222, pl. P, figs 27, 28, pl. Z, figs 6, 7, pl. QQ, fig. 2, pl. 3, fig. 62."
2200,,,,,,,,,Trans. ent. Soc. Lond. 1917: 49.
2201,,,,,,,,,Proc. ent. Soc. Wash. 11: 182.
2202,,,,,,,,,Genera Insect. 184: 71.
2203,,,,,,,,,"Samml. auserles. Vögel Schmett.: 5, pl. 5."
2204,,,,,,,,,Verh. zool.-bot. Ges. Wien 18(Abh.): 612.
2205,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 111 [key], 152, pl. K., figs 12, 13, pl. V, fig. 20, pl. W, fig. 2, pl. 2, fig. 64."
2206,,,,,,,,,Ent. syst. 3(2): 299.
2207,,,,,,,,,"Samml. eur. Schmett. 8: pl. 45, fig. 312."
2208,,,,,,,,,Insecta lappon.: 1005.
2209,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 174, 180 [key], 193, pl. N, figs 7 [recte 8], 8 [recte 9], pl. X, figs 14, 15, pl. NN, fig. 8, pl. 4, fig. 51."
2210,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 109, 114 [key], 130, pl. I, figs 9, 10, pl. T, figs 24, 25, pl. II, fig. 10, pl. TT, fig. 25, pl. 2, fig. 42."
2211,,,,,,,,,"Can. Ent. 67: 251, pl. 13, figs 5, 6."
2212,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 34 [key], 88, pl. E, figs 14, 15, pl. S, figs 15, 16, pl. GG, fig. 9, pl. 1, fig. 62."
2213,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 114 [key], 157, pl. LL, fig. 3, pl. VV, fig. 2, pl. 4, fig. 34."
2214,,,,,,,,,"Revue suisse Zool. 114: 180, figs 2, 9-14."
2215,,,,,,,,,"J. agric. Res. 20: 812, pl. 94, figs a, b, pl. 105, fig. f, pl. 109, fig. g."
2216,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 40, 45 [key], 73, pl. C, figs 3, 4, pl. R, fig. 20, pl. CC, fig. 9, pl. RR, fig. 26, pl. 1, fig. 35."
2217,,,,,,,,,Proc. ent. Soc. Philad. 2: 11; 120 [key].
2218,,,,,,,,,List Specimens lepid. Insects Colln Br. Mus. 29: 596.
2219,,,,,,,,,Can. Ent. 4: 106.
2220,,,,,,,,,Verh. zool.-bot. Ges. Wien 23(Abh.): 265.
2221,,,,,,,,,Exot. Microlepid. 3: 20.
2222,,,,,,,,,"Acta zool. cracov. 55: 47, figs 1-17."
2223,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 111, 112 [key], 153, pl. K, figs 14, 15, pl. W, figs 3, 4, pl. KK, figs 5, 10, pl. UU, fig. 19, pl. 2, fig. 65."
2224,,,,,,,,,Proc. Acad. nat. Sci. Philad. 73: 9.
2225,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 110, 116 [key], 125, pl. H, figs 18, 19, pl. I, fig. 1, pl. V, figs 6, 8, pl. II, fig. 7, pl. TT, fig. 21, pl. 2, figs 32-34."
2226,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 178, 184 [key], 208, pl. O, figs 25, 26, pl. Y, fig. 26, pl. OO, fig. 8, pl. 3, fig. 33."
2227,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 179, 184 [key], 210, pl. O, figs 29, 30, pl. AA, figs 3, 4, pl. OO, fig. 10, pl. 3, fig. 36."
2228,,,,,,,,,"(June 26) Nasekom. Mongol. 6: 395, fig. 1."
2229,,,,,,,,,"(June 27), Ent. Obozr. 58: 371, fig. 6."
2230,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 42, 46 [key], 103, pl. G, figs 19, 20, pl. S, fig. 35, pl. HH, fig. 2, pl. TT, fig. 12, pl. 4, fig. 22."
2231,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 38, 44 [key], 76, pl. C, figs 11, 12, pl. R, figs 36, 37, pl. S, fig. 2, pl. EE, fig. 1, pl. RR, fig. 29, pl. 1, fig. 40."
2232,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 38, 44 [key], 77, pl. C, figs 13-15, pl. S, fig. 3, pl. DD, fig. 7, pl. SS, fig. 1, pl. 1, fig. 41."
2233,,,,,,,,,Proc. ent. Soc. Wash. 11: 179.
2234,,,,,,,,,Schmett. Dtl. Schweiz (2)2(1): 218.
2236,,,,,,,,,"Lepid. Res. Italy 2: 158, text-figs 2, 3, colour pl., fig. 14."
2237,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 34, 35 [key], 92, pl. F, figs 4, 5, 15, pl. S, fig. 23, pl. FF, fig. 4, pl. SS, fig. 21, pl. 1, fig. 71."
2238,,,,,,,,,Biologia cent.-am. (Zool.) Lepid.-Heterocera 4: 65.
2239,,,,,,,,,Can. Ent. 57: 125.
2240,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 38, 46 [key], 84, Pl. E, figs 4, 5, pl. R, fig. 32, pl. S, fig. 13, pl. EE, fig. 4, pl. SS, fig. 10, pl. 1, fig. 59."
2241,,,,,,,,,Proc. ent. Soc. Wash. 18: 149.
2242,,,,,,,,,Insecta lappon.: 998.
2243,,,,,,,,,Stettin. ent. Ztg 25: 212.
2244,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 109, 114 [key], 156, pl. L, figs 4-6, pl. W, figs 9, 12, pl. LL, fig. 2, pl. VV, fig. 1, pl. 2, figs 67, 68."
2245,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 174, 185 [key], 186, pl. M, figs 14, 15, pl. W, fig. 23, pl. MM, fig. 7, pl. 3, fig. 16."
2246,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 40, 45 [key], 75, pl. C, figs 9, 10, pl. R, fig. 22, pl. DD, fig. 1, pl. RR, fig. 28, pl. 1, fig. 39."
2247,,,,,,,,,Can. Ent. 4: 106.
2248,,,,,,,,,Can. Ent. 4: 170.
2249,,,,,,,,,Entomologist's mon. Mag. 39: 260.
2250,,,,,,,,,"Proc. U.S. natn. Mus. 57: 63, pl. 3, figs 17, 18."
2251,,,,,,,,,"J. Wash. Acad. Sci. 243: 243, figs 6-6c, 15."
2252,,,,,,,,,Cincinn. Q. Jl Sci. 2: 246.
2253,,,,,,,,,"Mon. Bull. Calif. Dept. Agric. 24: 197, pl. 2, figs 1A-D."
2254,,,,,,,,,Can. Ent. 57: 126.
2255,,,,,,,,,Cincinn. Q. Jl Sci. 2: 247.
2256,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 35, 36 [key], 89, pl. E, figs 17, 18, pl. S, fig. 8, pl. EE, fig. 8, pl. SS, fig. 15, pl. 1, figs 63, 64."
2257,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 179 [key], 219, pl. P, figs 19, 20, pl. Z, fig. 9, pl. 3, fig. 57."
2258,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 111, 114 [key], 154, pl. K, fig. 16, pl. L, fig. 1, pl. W, figs 5, 7, pl. KK, figs 6, 11, pl. UU, fig. 20, pl. 4, fig. 32."
2259,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 38 [key], 82, pl. D, figs 15, 16, pl. S, fig. 10, pl. 1, fig. 53. (Chionodes)."
2260,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 35, 36 [key], 93, pl. F, figs 6, 16, pl. S, figs 21, 22, pl. FF, fig. 9, pl. SS, fig. 22, pl. 1, fig. 72."
2261,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 178, 184 [key], 197, pl. N, figs 16 [17], 17 [18], pl. X, figs 24, 25, pl. NN, fig. 5, pl. 3, figs 20, 21."
2262,,,,,,,,,Proc. ent. Soc. Wash. 18: 149.
2263,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 108, 113 [key], 136, pl. I, figs 20, 21, pl. J, fig. 1, pl. U, figs 23, 26, pl. JJ, fig. 3, pl. UU, fig. 5, pl. 2, figs 50, 51."
2264,,,,,,,,,Comb. nov.
2265,,,,,,,,,Exot. Microlepid. 2: 139.
2266,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 108, 115 [key], 155, pl. K, fig. 17, pl. L, figs 2, 3, pl. W, figs 6, 8, pl. LL, fig. 1, pl. UU, fig. 21, pl. 2, fig. 66, pl. 4, fig. 33."
2267,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 39, 50 [key], 80, pl. D, figs 8-11, pl. R, figs 25, 28, pl. DD, fig. 4, pl. SS, fig. 7, pl. 1, fig. 50."
2268,,,,,,,,,Trans. ent. Soc. Lond. 1917: 51.
2269,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 42 [key], 58, pl. A, figs 18, 19, pl. Q, fig. 32, pl. 4, fig. 1."
2270,,,,,,,,,"J. Wash. Acad. Sci. 37: 253, figs 8-8b, 14."
2271,,,,,,,,,Proc. ent. Soc. Wash. 11: 178.
2272,,,,,,,,,Exot. Microlepid. 4: 351.
2273,,,,,,,,,Can. Ent. 57: 126.
2274,,,,,,,,,"Syst. Bearb. Schmett. Eur. 5: 162 [key], 180; 1853, pl. 69, fig. 511 [legend non-binominal]."
2275,,,,,,,,,"Isis, Leipzig 1839: 198."
2276,,,,,,,,,Tineen u. Pteroph. Schweiz : 102.
2277,,,,,,,,,"J. Wash. Acad. Sci. 37: 250, figs 9-9c, 17."
2278,,,,,,,,,Univ. Calif. Publs Ent 75: 45.
2279,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 166 [key], 169, pl. M, figs 10, 11, pl. W, figs 19, 20, pl. LL, fig. 11, pl. VV, fig. 13, pl. 3, fig. 10."
2280,,,,,,,,,Biologia cent.-am. (Zool.) Lepid.-Heterocera 4: 61.
2281,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 109, 112 [key], 149, pl. K, figs 8, 9, pl. U, figs 11, 12, pl. KK, fig. 8, pl. UU, fig. 16, pl. 2, fig. 60."
2282,,,,,,,,,Exot. Microlepid. 3: 489.
2283,,,,,,,,,Biologia cent.-am. (Zool.) Lepid.-Heterocera 4: 68.
2284,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 34, 36 [key], 91, pl. F, figs 1-3, pl. S, fig. 20, pl. FF, fig. 7, pl. SS, fig. 20, pl. 1, fig. 69."
2285,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 166 [key], 167, pl. M, figs 3-5, pl. W, fig. 14, pl. MM, fig. 4, pl. VV, fig. 10, pl. 3, figs 6, 7."
2286,,,,,,,,,"In Dominick & al., Moths Am. N. of Mex. 7(6): 37, 49 [key], 52, pl. A, figs 1, 2, pl. Q, fig. 15, pl. AA, fig. 9, pl. RR, fig. 1, pl. WW, fig. 2, pl. 1, fig. 2."
2287,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 177, 181 [key], 222, pl. P, figs 29, 30, pl. Z, figs 13, 14, pl. QQ, fig. 3, pl. 3, figs 63, 64."
2288,,,,,,,,,Syst. Bearb. Schmett. Eur. 5: 177.
2289,,,,,,,,,"Wien. ent. Mschr. 8: 200, pl. 5, fig. 2."
2290,,,,,,,,,Can. Ent. 40: 194.
2291,,,,,,,,,Dt. ent. Z. Iris 30: 193.
2292,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 178, 183 [key], 209, pl. O, figs 27, 28, pl. Y, figs 29, 30, pl. OO, fig. 9, pl. 3, figs 34, 35."
2293,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 178, 182 [key], 224, pl. P, figs 31, 32, pl. Z, figs 19, 20, pl. QQ, fig. 4, pl. 3, fig. 67, pl. 4, fig. 90."
2294,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 35 [key], 92, pl. FF, fig. 8, pl. SS, fig. 19, pl. 1, fig. 70."
2295,,,,,,,,,Proc. ent. Soc. Wash. 9: 87.
2296,,,,,,,,,Contr. nat. Hist. Lepid. N. Am. 4: 230.
2297,,,,,,,,,Proc. Acad. nat. Sci. Philad.: 9.
2298,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 39, 45, 46 [key], 69, pl. B, figs 19, 20, pl. R, figs 15, 16, pl. CC, fig. 4, pl. RR, fig. 22, pl. 1, fig. 30."
2299,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 43, 44 [key], 59, pl. A, figs 22, 23, pl. R, fig. 35, pl. BB, fig. 1, pl. RR, fig. 11, pl. 1, fig. 16."
2300,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 176, 183 [key], 199, pl. N, figs 22 [recte 23], 23 [recte 24], pl. Y, figs 2, 3, pl. WW, fig. 15, pl. 3, figs 23, 24."
2301,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 38, 46 [key], 83, pl. D, fig. 20, pl. E, fig. 1, pl. S, figs 11, 12, pl. EE, fig. 6, pl. SS, fig. 11, pl. 1, figs 56, 57."
2302,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 39, 45 [key], 85, pl. E, figs 8, 9, pl. Q, fig. 19, pl. EE, fig. 5, pl. SS, fig. 13, pl. 1, fig. 61."
2303,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 36 [key], 89, pl. FF, fig. 1, pl. SS, fig. 16, pl. 1, fig. 65."
2304,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 111-113 [key], 148, pl. K, figs 6, 7, pl. U, figs 25, 27, pl. JJ, fig. 10, pl. UU, fig. 17, pl. 2, figs 58, 59."
2305,,,,,,,,,Contr. nat. Hist. Lepid. N. Am. 4: 228.
2306,,,,,,,,,"Bull. sth. Calif. Acad. Sci. 35: 20, pl. 7, fig. 12."
2307,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 41, 46 [key], 105, pl. H, figs 1, 2, pl. T, figs 8, 9, pl. HH, fig. 4, pl. TT, fig. 14, pl. 2, figs 9-11."
2308,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 175 [key], 208, pl. O, figs 23, 24, pl. Y, figs 24, 25, pl. 4, figs 82, 83."
2309,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 180 [key], 203, pl. O, figs 6, 7, pl. Y, fig. 9, pl. 4, fig. 74."
2310,,,,,,,,,"Ent. News 70: 127, figs 1-3."
2311,,,,,,,,,Priamus 4: 58.
2312,,,,,,,,,"Can. Ent. 99: 75 [keys], 82, figs 5, 17, 21, 31, 37."
2313,,,,,,,,,Genera Insect. 184: 92.
2314,,,,,,,,,Proc. zool. Soc. Lond. 1897: 74.
2315,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 39, 45 [key], 85, pl. E, figs 6, 7, pl. Q, figs 17, 18, pl. EE, fig. 7, pl. SS, fig. 12, pl. 1, fig. 60."
2316,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 39, 50 [key], 70, pl. B, fig. 21, pl. C, fig. 1, pl. R, figs 17, 18, pl. CC, fig. 5, pl. RR, fig. 23, pl. 1, fig. 31."
2317,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 177 [key], 218, pl. text-figs 9a-e, pl. 3, figs 54-56, pl. 4, fig. 89."
2318,,,,,,,,,"Biologia cent.-am. (Zool.) Lepid.-Heterocera 4: 68, pl. 2, fig. 25."
2319,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 109, 115 [key], 146, pl. K, figs 1, 2, pl. U, figs 5, 6, pl. KK, fig. 7, pl. UU, fig. 14, pl. 2, fig. 55, pl. 4, fig. 31."
2320,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 177 [key], 206, pl. O, figs 15, 16, pl. Y, figs 17, 18, pl. 4, fig. 79."
2321,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 176, 182 [key], 220, pl. P, figs 25, 26, pl. Z, figs 11, 12, pl. QQ, fig. 1, pl. 3, fig. 60."
2322,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 111, 113 [key], 137, pl. J, figs 2-4, 6, pl. V, figs 15, 16, pl. JJ, fig. 4, pl. UU, fig. 6, pl. 4, fig. 24."
2323,,,,,,,,,"(May 9), Proc. U.S. natn. Mus. 25: 853 [key], 862."
2324,,,,,,,,,"(January 13)], in Dyar, Bull. U.S. natn. Mus. 52: 512."
2325,,,,,,,,,"Beitr. Ent. 45: 14, 16 [keys], 21, figs 4, 54, 74, 117, 147, 174."
2326,,,,,,,,,Proc. U.S. natn. Mus. 47: 17.
2327,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 109, 117 [key], 128, pl. I, figs 7, 8, pl. T, figs 22, 23, pl. II, fig. 9, pl. TT, fig. 22, pl. 2, figs 39-41."
2328,,,,,,,,,Proc. zool. Soc. Lond. 1897: 73.
2329,,,,,,,,,J. Linn. Soc. (Zool.) 37: 279.
2330,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 173 [key], 207, pl. O, figs 19, 20, pl. Y, figs 21, 22, pl. 4, fig. 81."
2331,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 45 [key], 71, pl. CC, fig. 6, pl. RR, fig. 25, pl. 1, fig. 32."
2332,,,,,,,,,"Revue suisse Zool. 114: 177, figs 1, 3-8."
2333,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 37, 48 [key], 57, pl. A, figs 16, 17, pl. Q, figs 31, 32, pl. AA, fig. 18, pl. RR, fig. 9, pl. 1, fig. 14."
2334,,,,,,,,,Dt. ent. Z. Iris 30: 193.
2335,,,,,,,,,"Beitr. Ent. 45: 14, 15 [keys], 64, figs 45, 46, 112, 143, 169, 170, 197."
2336,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 38, 47 [key], 66, pl. B, figs 9, 10, pl. R, fig. 11, pl. BB, fig. 9, pl. RR, fig. 18, pl. 4, fig. 5."
2337,,,,,,,,,Jl N.Y. ent. Soc. 16: 184.
2338,,,,,,,,,"J. Wash. Acad. Sci. 37: 246, figs 2-2c, 13."
2339,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 176, 183 [key], 213, pl. P, figs 7, 8, pl. Y, fig. 34, pl. PP, fig. 3, pl. 3, fig. 47, pl. 4, figs 85, 86."
2340,,,,,,,,,Can. Ent. 4: 169.
2341,,,,,,,,,"(January 13)], in Dyar, Bull. U.S. natn. Mus. 52: 514."
2342,,,,,,,,,"Proc. U.S. natn. Mus. 25: 855 [key], 880."
2343,,,,,,,,,Genera Insect. 184: 83.
2344,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 34 [key], 96, pl. F, figs 14, 18, pl. S, figs 24, 25, pl. FF, fig. 5, pl. TT, fig. 2, pl. 2, fig. 1."
2345,,,,,,,,,Comb. nov.
2346,,,,,,,,,"J. Wash. Acad. Sci. 40: 285, figs 1-1e, 5-5b."
2347,,,,,,,,,Stettin. ent. Ztg 26: 380.
2348,,,,,,,,,Berl. ent. Z. 14: 299.
2349,,,,,,,,,"6000 illust. Insects Japan-Empire: 1083, fig. 2211."
2350,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 176 [key], 214, pl. P, figs 11, 12, pl. Z, figs 1, 2, pl. 3, fig. 48."
2351,,,,,,,,,Exot. Microlepid. 3: 22.
2352,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 179, 184 [key], 211, pl. P, figs 3, 4, pl. AA, figs 5, 6, pl. PP, fig. 2, pl. 3, figs 45, 46."
2353,,,,,,,,,"(May 9), Proc. U.S. natn. Mus. 25: 854 [key], 860."
2354,,,,,,,,,"(January 13)], in Dyar, Bull. U.S. natn. Mus. 52: 512."
2355,,,,,,,,,"Revta Lepid. 40: 421; figs 2, 3, 7, 10 [as arctica]."
2356,,,,,,,,,"Revta Lepid. 40: legends to figs 2, 3, 7, 10."
2358,,,,,,,,,"Pratsi zool. Muz. Kyïv 3: 10, figs 3, 4, 6(1)."
2359,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 179, 180 [key], 207, pl. O, figs 21, 22, pl. Y, fig. 23, pl. 3, fig. 32."
2360,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 179, 185 [key], 212, pl. P, figs 5, 6, pl. Y, figs 32, 33, pl. OO, fig. 12, pl. 4, fig. 84."
2361,,,,,,,,,Ent. syst. 3(2): 299.
2362,,,,,,,,,"In Acerbi, Travels through Sweden, Finland Lapland, North Cape 2: 254, pl. 3, fig. 3."
2363,,,,,,,,,"Neue Schmett. Eur. angrenzenden Ländern (1): 6, pl. [7], fig. 42."
2364,,,,,,,,,Proc. ent. Soc. Philad. 2: 12; 120 [key].
2365,,,,,,,,,Notis. Sällsk. Fauna Flora fenn. Förh 1: 125.
2366,,,,,,,,,Pratsi zool. Muz. Kyïv 5: 11.
2367,,,,,,,,,"in Dominick & al., Moths Am. N. of Mex. 7(6): 40 [key], 75, pl. C, figs 7, 8, pl. 1, fig. 38."
2368,,,,,,,,,"Proc. U.S. natn. Mus. 92: 271, pl. 30, figs 7-7b."
2369,,,,,,,,,Contr. nat. Hist. Lepid. N. Am. 4: 228.
2370,,,,,,,,,Ent. Obozr. 67: 143.
2371,,,,,,,,,Korean J. appl. Ent. 28: 162.
2372,,,,,,,,,"Ent. Obozr. 67: 144, figs 1, 5-7."
2373,,,,,,,,,"Ent. Obozr. 67: 144, figs 3, 4."
2374,,,,,,,,,Ent. Obozr. 67: 143.
2375,,,,,,,,,"Ent. Obozr. 67: 143, figs 2, 8."
